  14 29.004
  17 30.219
  18 29.595
  19 29.462
  20 29.822
  21 28.745
  22 26.856
  23 28.86
  24 29.266
  25 29.043
  26 27.592
  27 27.441
  28 26.537
  29 26.471
  30 26.846
  31 26.754
  32 30.311
  33 29.684
  34 29.242
  35 29.702















  14   17   0.571
  14   18   8.498
  14   19   -0.563
  14   20   0.7
  14   21   0.233
  14   22   -0.382
  14   23   -0.204
  14   24   -0.458
  14   25   -0.036
  14   26   -0.328
  14   27   -0.131
  14   28   0.014
  14   29   0.042
  14   30   0.686
  14   31   -0.596
  14   32   0.007
  14   33   -0.257
  14   34   -0.564
  14   35   1.383
  17   18   -15.45
  17   19   6.158
  17   20   1.09
  17   21   0.426
  17   22   0.13
  17   23   -0.049
  17   24   -0.044
  17   25   0.093
  17   26   0.277
  17   27   0.596
  17   28   -0.003
  17   29   0.028
  17   30   0.172
  17   31   0.063
  17   32   0.068
  17   33   -0.058
  17   34   0.13
  17   35   0.086
  18   19   13.694
  18   20   6.746
  18   21   -0.537
  18   22   -0.009
  18   23   0.378
  18   24   -0.08
  18   25   0.011
  18   26   0.017
  18   27   -0.073
  18   28   -0.036
  18   29   -0.013
  18   30   0.007
  18   31   -0.168
  18   32   -0.018
  18   33   -0.077
  18   34   0.225
  18   35   0.002
  19   20   -13.521
  19   21   2.377
  19   22   -0.238
  19   23   -0.444
  19   24   -0.033
  19   25   -0.059
  19   26   -0.008
  19   27   -0.005
  19   28   0.082
  19   29   -0.078
  19   30   -0.052
  19   31   -0.049
  19   32   -0.002
  19   33   -0.462
  19   34   0.023
  19   35   0.156
  20   21   4.788
  20   22   0.138
  20   23   0.167
  20   24   0.081
  20   25   0.612
  20   26   -0.026
  20   27   -0.011
  20   28   0.117
  20   29   0.078
  20   30   -0.037
  20   31   -0.069
  20   32   -0.004
  20   33   -0.088
  20   34   -0.05
  20   35   0.125
  21   22   0.797
  21   23   0.268
  21   24   -1.393
  21   25   -0.023
  21   26   0.615
  21   27   -0.083
  21   28   -1.175
  21   29   -1.092
  21   30   -0.013
  21   31   -0.008
  21   32   -0.045
  21   33   0.008
  21   34   0.005
  21   35   0.009
  22   23   -0.643
  22   24   1.167
  22   25   2.089
  22   26   -0.361
  22   27   -0.059
  22   28   0.799
  22   29   0.238
  22   30   -0.021
  22   31   -0.018
  22   32   0.179
  22   33   0.04
  22   34   -0.722
  22   35   -0.044
  23   24   -18.362
  23   25   0.04
  23   26   -0.263
  23   27   -0.612
  23   28   -2.723
  23   29   -3.195
  23   30   0.087
  23   31   -0.03
  23   32   0.137
  23   33   -0.003
  23   34   -0.077
  23   35   0.001
  24   25   0.056
  24   26   0.004
  24   27   -0.235
  24   28   -2.03
  24   29   -2.367
  24   30   0.01
  24   31   0.0
  24   32   0.057
  24   33   -0.019
  24   34   -0.017
  24   35   0.005
  25   26   0.11
  25   27   0.073
  25   28   0.02
  25   29   0.017
  25   30   0.001
  25   31   0.003
  25   32   -0.066
  25   33   -0.003
  25   34   0.011
  25   35   0.008
  26   27   -9.303
  26   28   -0.022
  26   29   -0.05
  26   30   0.03
  26   31   0.006
  26   32   2.489
  26   33   0.021
  26   34   0.01
  26   35   -0.009
  27   28   -0.015
  27   29   0.012
  27   30   0.023
  27   31   0.03
  27   32   0.227
  27   33   0.087
  27   34   0.096
  27   35   0.007
  28   29   0.376
  28   31   -0.0
  28   32   -0.008
  28   33   0.002
  28   34   -0.006
  29   31   -0.003
  29   32   0.056
  29   33   0.002
  29   34   -0.005
  29   35   0.011
  30   31   1.941
  30   32   0.001
  30   33   -1.631
  30   34   -2.543
  30   35   -0.488
  31   32   0.009
  31   33   -0.656
  31   34   -2.393
  31   35   0.582
  32   33   -0.013
  32   34   0.007
  32   35   0.027
  33   34   -17.129
  33   35   -12.978
  34   35   -14.404
