  14 29.468
  17 30.15
  18 29.655
  19 29.466
  20 29.9
  21 28.809
  22 26.864
  23 28.553
  24 29.482
  25 26.895
  26 27.437
  27 27.583
  28 26.426
  29 26.416
  30 26.446
  31 26.448
  32 29.466
  33 29.709
  34 29.82
  35 29.767















  14   17   0.759
  14   18   7.765
  14   19   -0.586
  14   20   0.882
  14   21   0.191
  14   22   -0.374
  14   23   -0.306
  14   24   -0.448
  14   25   0.088
  14   26   -0.228
  14   27   -0.25
  14   28   0.012
  14   29   0.03
  14   30   1.402
  14   31   -0.279
  14   32   0.032
  14   33   -0.395
  14   34   1.032
  14   35   -0.442
  17   18   -14.69
  17   19   5.762
  17   20   1.221
  17   21   0.518
  17   22   0.076
  17   23   -0.065
  17   24   -0.056
  17   25   0.036
  17   26   -0.03
  17   27   -0.009
  17   28   -0.006
  17   29   0.015
  17   30   0.17
  17   31   0.043
  17   32   -0.051
  17   33   0.067
  17   34   0.066
  17   35   -0.035
  18   19   13.799
  18   20   6.387
  18   21   -0.534
  18   22   -0.002
  18   23   0.398
  18   24   -0.107
  18   25   -0.003
  18   26   0.123
  18   27   0.06
  18   28   -0.042
  18   29   -0.024
  18   30   -0.176
  18   31   -0.249
  18   32   0.012
  18   33   -0.162
  18   34   0.051
  18   35   -0.162
  19   20   -13.777
  19   21   2.268
  19   22   -0.248
  19   23   -0.395
  19   24   -0.059
  19   25   0.125
  19   26   0.001
  19   27   0.017
  19   28   0.111
  19   29   -0.063
  19   30   0.065
  19   31   -0.492
  19   32   -0.002
  19   33   -0.017
  19   34   -0.005
  19   35   -0.032
  20   21   4.752
  20   22   -0.177
  20   23   0.129
  20   24   0.058
  20   25   0.685
  20   26   -0.006
  20   27   -0.03
  20   28   0.119
  20   29   0.079
  20   30   0.061
  20   31   -0.047
  20   32   -0.001
  20   33   -0.062
  20   34   0.054
  20   35   0.012
  21   22   0.893
  21   23   0.331
  21   24   -1.328
  21   25   0.159
  21   26   -0.032
  21   27   0.786
  21   28   -1.151
  21   29   -1.058
  21   30   0.02
  21   31   0.016
  21   32   0.003
  21   33   -0.005
  21   34   -0.011
  21   35   0.003
  22   23   -0.61
  22   24   1.084
  22   25   -0.503
  22   26   -0.203
  22   27   -0.507
  22   28   0.843
  22   29   0.249
  22   30   0.037
  22   31   -0.571
  22   32   -0.007
  22   33   0.034
  22   34   -0.002
  22   35   0.028
  23   24   -18.182
  23   25   -0.046
  23   26   -0.171
  23   27   -0.248
  23   28   -2.55
  23   29   -3.003
  23   30   -0.039
  23   31   -0.055
  23   32   -0.206
  23   33   -0.03
  23   34   0.114
  23   35   -0.068
  24   25   0.009
  24   26   -0.557
  24   27   -0.214
  24   28   -2.005
  24   29   -2.351
  24   30   0.001
  24   31   -0.025
  24   32   0.015
  24   33   -0.004
  24   34   0.028
  24   35   -0.017
  25   26   0.055
  25   27   0.048
  25   28   0.002
  25   29   -0.009
  25   30   -0.0
  25   31   0.001
  25   32   0.095
  25   33   -0.001
  25   34   -0.003
  25   35   -0.001
  26   27   -12.622
  26   28   0.042
  26   29   0.297
  26   30   -0.011
  26   31   -0.005
  26   32   14.415
  26   33   0.079
  26   34   -0.001
  26   35   -0.025
  27   28   -0.011
  27   29   -0.01
  27   30   -0.019
  27   31   -0.016
  27   32   3.968
  27   33   -0.028
  27   34   0.053
  27   35   -0.209
  28   29   0.319
  28   31   0.007
  28   32   0.008
  28   33   -0.001
  28   35   0.002
  29   30   0.01
  29   31   0.004
  29   32   0.021
  29   33   -0.001
  29   35   -0.001
  30   31   0.102
  30   32   -0.027
  30   33   -2.417
  30   34   -0.481
  30   35   -2.088
  31   32   -0.029
  31   33   -2.028
  31   34   0.373
  31   35   -1.569
  32   33   -0.008
  32   34   -0.005
  32   35   -0.015
  33   34   -12.877
  33   35   -18.374
  34   35   -12.661
