  14 29.38
  17 29.781
  18 29.46
  19 29.116
  20 29.966
  21 28.735
  22 27.541
  23 29.478
  24 28.53
  25 28.39
  26 27.37
  27 28.188
  28 26.554
  29 26.419
  30 26.382
  31 26.0
  32 30.063
  33 29.679
  34 29.537
  35 29.756















  14   17   0.728
  14   18   7.618
  14   19   -0.623
  14   20   0.59
  14   21   0.51
  14   22   0.683
  14   23   -0.431
  14   24   -0.227
  14   25   0.016
  14   26   -0.128
  14   27   -0.255
  14   28   0.009
  14   29   0.035
  14   30   0.285
  14   31   -1.014
  14   32   0.08
  14   33   0.727
  14   34   -0.718
  14   35   -0.77
  17   18   -15.142
  17   19   5.527
  17   20   1.391
  17   21   0.792
  17   22   0.833
  17   23   -0.032
  17   24   0.055
  17   25   0.007
  17   26   -0.033
  17   27   0.009
  17   28   -0.004
  17   29   0.017
  17   30   0.015
  17   31   -0.108
  17   32   -0.035
  17   33   0.081
  17   34   -0.001
  17   35   0.148
  18   19   14.266
  18   20   6.18
  18   21   -0.547
  18   22   0.104
  18   23   -0.069
  18   24   0.561
  18   25   0.009
  18   26   0.128
  18   27   0.062
  18   28   -0.036
  18   29   -0.016
  18   30   -0.233
  18   31   -0.103
  18   32   0.015
  18   33   0.11
  18   34   -0.098
  18   35   -0.106
  19   20   -14.091
  19   21   2.256
  19   22   -0.394
  19   23   -0.116
  19   24   -0.439
  19   25   0.0
  19   26   -0.004
  19   27   -0.0
  19   28   0.133
  19   29   -0.058
  19   30   -0.007
  19   31   -0.534
  19   32   0.003
  19   33   -0.011
  19   34   -0.039
  19   35   -0.033
  20   21   4.268
  20   22   0.776
  20   23   0.095
  20   24   0.139
  20   25   -0.025
  20   26   -0.016
  20   27   -0.036
  20   28   0.144
  20   29   0.098
  20   30   0.018
  20   31   -0.029
  20   32   -0.012
  20   33   0.069
  20   34   -0.041
  20   35   -0.031
  21   22   5.202
  21   23   -1.102
  21   24   0.312
  21   25   -0.043
  21   26   -0.016
  21   27   0.903
  21   28   -0.963
  21   29   -0.962
  21   30   0.012
  21   31   0.017
  21   32   -0.025
  21   33   -0.006
  21   34   0.003
  21   35   0.011
  22   23   0.022
  22   24   0.068
  22   25   12.644
  22   26   -0.26
  22   27   -0.498
  22   28   0.009
  22   29   0.059
  22   30   -0.136
  22   31   -0.028
  22   32   -0.268
  22   33   -0.006
  22   34   -0.074
  22   35   -0.089
  23   24   -19.183
  23   25   -0.27
  23   26   -0.52
  23   27   -0.183
  23   28   -2.257
  23   29   -2.653
  23   30   0.085
  23   31   0.029
  23   32   -0.006
  23   33   0.006
  23   34   -0.013
  23   35   0.005
  24   25   0.168
  24   26   0.046
  24   27   -0.234
  24   28   -2.745
  24   29   -3.229
  24   30   0.056
  24   31   0.033
  24   32   0.062
  24   33   0.068
  24   34   -0.062
  24   35   -0.013
  25   26   0.023
  25   27   0.141
  25   28   -0.045
  25   29   -0.02
  25   30   -0.047
  25   31   -0.847
  25   32   -0.014
  25   33   -0.0
  25   34   -0.079
  25   35   -0.026
  26   27   -11.9
  26   28   0.053
  26   29   0.332
  26   30   -0.011
  26   31   -0.005
  26   32   3.851
  26   33   0.015
  26   34   -0.429
  26   35   0.027
  27   28   -0.01
  27   29   -0.008
  27   30   -0.045
  27   31   -0.042
  27   32   14.557
  27   33   0.15
  27   34   -0.338
  27   35   -0.053
  28   29   0.407
  28   31   -0.003
  28   32   0.0
  28   34   -0.001
  28   35   0.002
  29   30   0.01
  29   31   -0.002
  29   32   0.0
  29   34   -0.003
  29   35   0.0
  30   31   -0.042
  30   32   -0.003
  30   33   -0.438
  30   34   -1.824
  30   35   -2.431
  31   32   -0.004
  31   33   0.557
  31   34   -1.559
  31   35   -1.604
  32   33   0.032
  32   34   -0.001
  32   35   0.004
  33   34   -12.985
  33   35   -13.489
  34   35   -18.702
