contribution of conformer 1: 0.04
contribution of conformer 2: 0.96
1	C	151.914547859165
2	C	154.64031168966412
3	C	171.67994251582968
4	C	157.45748596385985
5	C	153.64738440242118
6	C	115.85368974835116
7	C	135.02087183795027
8	C	154.27958585898682
9	C	169.85401601966558
10	C	144.6425294205261
12	C	116.87529806437999
16	C	176.45667028557375
17	C	164.50350862418043
18	C	173.0125346136776
19	C	169.58616967058703
13	H	29.489776536517734
14	H	29.098604875511686
15	H	28.222980024514253
20	H	29.976774681605008
21	H	30.48837711482977
22	H	30.305787447185892
23	H	30.292984693300596
24	H	30.737237181982593
25	H	30.009711971481348
26	H	30.204693167723274
27	H	30.21894184170678
28	H	30.107372721819246
29	H	30.12158034215407
30	H	29.990336441829935
31	H	31.134286599139482
32	H	30.026743855439417
33	H	31.06772298702254
34	H	30.40406345329703
35	H	30.50420555869675
36	H	30.544999421687965
37	H	30.170459219106416
38	H	30.670147034858278
39	H	30.654916151725097
40	H	31.291803068504393
41	H	30.48847028557376
42	H	30.524625372341873
31/32/33	Me	30.742917813867148
34/35/36	Me	30.484422811227248
37/38/39	Me	30.498507468563265
40/41/42	Me	30.76829957547334
