  14 29.034
  17 30.242
  18 29.581
  19 29.47
  20 29.822
  21 28.822
  22 26.803
  23 28.867
  24 29.259
  25 30.086
  26 27.942
  27 27.483
  28 26.502
  29 26.454
  30 26.815
  31 26.742
  32 29.268
  33 29.686
  34 29.704
  35 29.187















  14   17   0.579
  14   18   8.598
  14   19   -0.555
  14   20   0.659
  14   21   0.188
  14   22   -0.283
  14   23   -0.224
  14   24   -0.465
  14   25   0.929
  14   26   -0.333
  14   27   -0.166
  14   28   0.011
  14   29   0.04
  14   30   0.713
  14   31   -0.582
  14   32   0.028
  14   33   1.295
  14   34   -0.236
  14   35   -0.538
  17   18   -15.406
  17   19   6.184
  17   20   1.089
  17   21   0.359
  17   22   0.107
  17   23   -0.047
  17   24   -0.043
  17   25   0.008
  17   26   0.24
  17   27   0.643
  17   28   -0.003
  17   29   0.028
  17   30   0.157
  17   31   0.05
  17   32   -0.008
  17   33   0.104
  17   34   -0.037
  17   35   0.105
  18   19   13.707
  18   20   6.743
  18   21   -0.518
  18   22   -0.006
  18   23   0.381
  18   24   -0.081
  18   25   -0.003
  18   26   0.01
  18   27   -0.082
  18   28   -0.038
  18   29   -0.014
  18   30   -0.021
  18   31   -0.181
  18   32   0.012
  18   33   0.038
  18   34   -0.104
  18   35   0.207
  19   20   -13.626
  19   21   2.365
  19   22   -0.248
  19   23   -0.442
  19   24   -0.047
  19   25   0.06
  19   26   -0.009
  19   27   -0.003
  19   28   0.09
  19   29   -0.086
  19   30   -0.05
  19   31   -0.048
  19   32   -0.001
  19   33   0.158
  19   34   -0.473
  19   35   -0.005
  20   21   4.754
  20   22   -0.081
  20   23   0.155
  20   24   0.083
  20   25   0.0
  20   26   -0.03
  20   27   -0.011
  20   28   0.118
  20   29   0.079
  20   30   -0.058
  20   31   -0.076
  20   32   0.003
  20   33   0.142
  20   34   -0.091
  20   35   -0.065
  21   22   0.812
  21   23   0.254
  21   24   -1.4
  21   25   0.003
  21   26   0.751
  21   27   -0.076
  21   28   -1.159
  21   29   -1.073
  21   30   -0.014
  21   31   -0.009
  21   32   0.005
  21   33   0.007
  21   34   0.009
  21   35   0.004
  22   23   -0.669
  22   24   0.986
  22   25   0.669
  22   26   -0.37
  22   27   -0.061
  22   28   0.861
  22   29   0.253
  22   30   -0.026
  22   31   -0.021
  22   32   0.031
  22   33   -0.071
  22   34   -0.01
  22   35   -0.732
  23   24   -18.522
  23   25   0.028
  23   26   -0.254
  23   27   -0.595
  23   28   -2.727
  23   29   -3.204
  23   30   0.102
  23   31   -0.029
  23   32   0.008
  23   33   -0.007
  23   34   -0.0
  23   35   -0.076
  24   25   -0.185
  24   26   0.0
  24   27   -0.214
  24   28   -2.052
  24   29   -2.395
  24   30   0.013
  24   31   -0.002
  24   32   0.063
  24   33   0.005
  24   34   -0.019
  24   35   -0.021
  25   26   -0.097
  25   27   0.175
  25   28   0.0
  25   29   -0.003
  25   30   0.009
  25   31   -0.005
  25   32   -0.052
  25   33   -0.011
  25   34   -0.008
  25   35   -0.011
  26   27   -12.404
  26   28   -0.02
  26   29   -0.048
  26   30   0.039
  26   31   0.024
  26   32   14.386
  26   33   -0.009
  26   34   0.008
  26   35   -0.002
  27   28   -0.016
  27   29   -0.003
  27   30   0.014
  27   31   0.016
  27   32   3.377
  27   33   0.016
  27   34   0.054
  27   35   0.058
  28   29   0.343
  28   31   -0.0
  28   32   -0.003
  28   34   0.003
  28   35   -0.006
  29   31   -0.003
  29   32   -0.018
  29   33   0.011
  29   34   0.003
  29   35   -0.006
  30   31   1.854
  30   32   -0.001
  30   33   -0.498
  30   34   -1.577
  30   35   -2.595
  31   32   -0.004
  31   33   0.573
  31   34   -0.638
  31   35   -2.417
  32   33   0.002
  32   34   -0.008
  32   35   0.001
  33   34   -12.925
  33   35   -14.527
  34   35   -16.877
