CONF#  E(GFNn-xTB) ΔE(GFNn-xTB)       E [Eh]         Etot      ΔEtot
            [a.u.]   [kcal/mol]    r2scan-3c         [Eh] [kcal/mol]
                                                                    
CONF1  -49.5129422         0.00 -662.3189366 -662.3189366       0.00     <------
CONF2  -49.5118868         0.66 -662.3162513 -662.3162513       1.69
CONF3  -49.5077418         3.26 -662.3123422 -662.3123422       4.14
CONF4  -49.5072111         3.60 -662.3118556 -662.3118556       4.44
CONF5  -49.5065835         3.99 -662.3119889 -662.3119889       4.36
