CONF#  E(GFNn-xTB) ΔE(GFNn-xTB)       E [Eh]         Etot      ΔEtot
            [a.u.]   [kcal/mol]    r2scan-3c         [Eh] [kcal/mol]
                                                                    
CONF1  -49.5129422         0.00 -662.3189337 -662.3189337       0.00     <------
CONF2  -49.5118869         0.66 -662.3162508 -662.3162508       1.68
CONF3  -49.5077418         3.26 -662.3123419 -662.3123419       4.14
CONF4  -49.5072112         3.60 -662.3118588 -662.3118588       4.44
CONF5  -49.5065836         3.99 -662.3119895 -662.3119895       4.36
