  14 29.259
  17 30.104
  18 29.477
  19 29.128
  20 30.162
  21 28.665
  22 27.189
  23 29.35
  24 29.451
  25 28.009
  26 27.278
  27 27.936
  28 26.581
  29 26.43
  30 26.17
  31 25.544
  32 29.313
  33 29.677
  34 29.482
  35 29.511















  14   17   0.557
  14   18   8.658
  14   19   -0.585
  14   20   0.451
  14   21   0.559
  14   22   0.64
  14   23   -0.515
  14   24   -0.11
  14   25   0.187
  14   26   -0.26
  14   27   -0.283
  14   28   0.008
  14   29   0.038
  14   30   1.521
  14   31   -0.185
  14   32   0.083
  14   33   1.132
  14   34   -0.452
  14   35   -0.393
  17   18   -14.715
  17   19   5.733
  17   20   1.328
  17   21   0.742
  17   22   0.802
  17   23   -0.055
  17   24   -0.07
  17   25   -0.029
  17   26   0.073
  17   27   0.525
  17   28   -0.008
  17   29   0.014
  17   30   0.178
  17   31   0.034
  17   32   0.072
  17   33   0.085
  17   34   -0.035
  17   35   0.038
  18   19   13.819
  18   20   6.125
  18   21   -0.537
  18   22   0.074
  18   23   -0.055
  18   24   0.372
  18   25   0.041
  18   26   0.007
  18   27   -0.088
  18   28   -0.052
  18   29   -0.031
  18   30   -0.154
  18   31   -0.221
  18   32   0.036
  18   33   0.035
  18   34   -0.16
  18   35   -0.168
  19   20   -13.572
  19   21   2.017
  19   22   -0.502
  19   23   -0.032
  19   24   -0.368
  19   25   -0.078
  19   26   0.013
  19   27   -0.01
  19   28   0.134
  19   29   -0.02
  19   30   0.026
  19   31   -0.248
  19   32   0.001
  19   33   -0.007
  19   34   -0.021
  19   35   -0.007
  20   21   4.65
  20   22   0.324
  20   23   0.088
  20   24   0.132
  20   25   -0.085
  20   26   -0.007
  20   27   -0.03
  20   28   0.115
  20   29   0.081
  20   30   -0.004
  20   31   -0.059
  20   32   0.004
  20   33   0.068
  20   34   0.051
  20   35   -0.062
  21   22   5.308
  21   23   -1.084
  21   24   -0.001
  21   25   -0.539
  21   26   0.66
  21   27   -0.068
  21   28   -1.061
  21   29   -1.032
  21   30   0.005
  21   31   0.003
  21   32   0.001
  21   33   -0.013
  21   34   0.001
  21   35   0.003
  22   23   -0.023
  22   24   0.212
  22   25   0.33
  22   26   -0.091
  22   27   -0.239
  22   28   0.008
  22   29   0.045
  22   30   -0.093
  22   31   -0.186
  22   32   0.012
  22   33   0.075
  22   34   -0.078
  22   35   -0.013
  23   24   -18.6
  23   25   -0.086
  23   26   -0.081
  23   27   -0.194
  23   28   -2.075
  23   29   -2.42
  23   30   0.06
  23   31   0.024
  23   32   0.039
  23   33   0.013
  23   34   -0.017
  23   35   -0.008
  24   25   -0.031
  24   26   -0.202
  24   27   -0.45
  24   28   -2.763
  24   29   -3.255
  24   30   0.043
  24   31   0.008
  24   32   -0.005
  24   33   0.089
  24   34   -0.048
  24   35   -0.025
  25   26   -0.122
  25   27   0.029
  25   28   0.307
  25   29   0.057
  25   30   -0.025
  25   31   0.043
  25   32   -0.004
  25   33   -0.003
  25   34   -0.019
  25   35   -0.008
  26   27   -12.408
  26   28   -0.013
  26   29   -0.037
  26   30   -0.011
  26   31   -0.005
  26   32   2.037
  26   33   0.064
  26   34   -0.226
  26   35   -0.034
  27   28   -0.009
  27   29   0.001
  27   30   -0.05
  27   31   -0.037
  27   32   14.645
  27   33   0.06
  27   34   -0.063
  27   35   -0.037
  28   29   0.311
  28   31   -0.001
  28   32   -0.009
  28   34   0.001
  28   35   0.001
  29   31   -0.002
  29   32   -0.025
  29   34   -0.001
  29   35   -0.001
  30   31   1.299
  30   32   0.089
  30   33   -0.458
  30   34   -2.019
  30   35   -2.606
  31   32   0.136
  31   33   0.379
  31   34   -1.385
  31   35   -2.361
  32   33   0.001
  32   34   0.07
  32   35   0.098
  33   34   -12.412
  33   35   -12.828
  34   35   -18.692
