contribution of conformer 1: 0.57
contribution of conformer 2: 0.43
1	C	174.500529498469
2	C	159.25495615675695
3	C	112.53981781417627
4	C	154.77936742763143
5	C	142.823856453316
6	C	166.20505044938545
7	C	164.43642742228394
8	C	167.65422945354408
9	C	158.61280254362208
10	C	139.7601509435599
11	C	65.04343834285251
12	C	155.11535820647637
13	C	73.50185599551641
14	C	53.51201136072438
15	C	85.56120850235584
16	C	86.98653303043999
17	C	52.21749670147568
20	C	172.471153523285
21	C	175.74139979329087
22	C	176.6978390167268
23	C	178.39932901311647
24	H	30.192297366528045
25	H	30.25987479776977
26	H	29.610390275033122
27	H	30.068594733056095
28	H	30.227806399433227
29	H	29.63001961171795
30	H	30.146186994424415
31	H	30.28411004853526
32	H	30.46482702678125
33	H	30.11380016178419
34	H	30.231347609204327
35	H	29.02278131406223
36	H	29.105655977057147
37	H	25.07589001430531
38	H	25.01764818440679
39	H	27.81972192162153
40	H	30.57697463598558
41	H	30.597167544490652
42	H	30.30817990292949
43	H	30.15592504044605
44	H	29.983120744207262
45	H	30.863384684520838
46	H	30.623342297335466
47	H	30.96748930432799
48	H	30.847364587450322
49	H	30.645915315479172
50	H	30.505406606142365
51	H	30.401509563182692
40/41/42	Me	30.49410736113524
43/44/45	Me	30.33414348972472
46/47/48	Me	30.812732063037924
49/50/51	Me	30.517610494934743
