  14 29.338
  17 30.144
  18 29.643
  19 29.447
  20 29.858
  21 28.847
  22 26.81
  23 28.108
  24 29.454
  25 29.914
  26 27.381
  27 28.086
  28 26.439
  29 26.42
  30 26.48
  31 26.537
  32 28.529
  33 29.679
  34 29.727
  35 29.826















  14   17   0.74
  14   18   7.772
  14   19   -0.589
  14   20   0.875
  14   21   0.17
  14   22   -0.242
  14   23   -0.331
  14   24   -0.45
  14   25   0.839
  14   26   -0.155
  14   27   -0.285
  14   28   0.015
  14   29   0.035
  14   30   1.257
  14   31   -0.37
  14   32   0.018
  14   33   -0.475
  14   34   -0.433
  14   35   0.926
  17   18   -14.735
  17   19   5.995
  17   20   1.138
  17   21   0.361
  17   22   0.092
  17   23   -0.005
  17   24   -0.061
  17   25   0.023
  17   26   0.01
  17   27   0.081
  17   28   -0.004
  17   29   0.021
  17   30   0.141
  17   31   0.035
  17   32   -0.052
  17   33   -0.027
  17   34   0.091
  17   35   0.073
  18   19   13.8
  18   20   6.658
  18   21   -0.519
  18   22   -0.001
  18   23   0.474
  18   24   -0.127
  18   25   -0.001
  18   26   0.155
  18   27   0.059
  18   28   -0.032
  18   29   -0.013
  18   30   -0.203
  18   31   -0.226
  18   32   0.009
  18   33   -0.143
  18   34   -0.14
  18   35   0.062
  19   20   -13.869
  19   21   2.503
  19   22   -0.252
  19   23   -0.449
  19   24   -0.094
  19   25   0.073
  19   26   -0.003
  19   27   0.009
  19   28   0.12
  19   29   -0.079
  19   30   0.056
  19   31   -0.518
  19   32   -0.008
  19   33   -0.037
  19   34   -0.026
  19   35   -0.006
  20   21   4.501
  20   22   -0.227
  20   23   0.148
  20   24   0.074
  20   25   -0.012
  20   26   -0.009
  20   27   -0.031
  20   28   0.139
  20   29   0.092
  20   30   0.074
  20   31   -0.041
  20   32   -0.002
  20   33   -0.012
  20   34   -0.062
  20   35   0.058
  21   22   0.749
  21   23   0.524
  21   24   -1.355
  21   25   0.055
  21   26   -0.054
  21   27   0.747
  21   28   -1.077
  21   29   -0.997
  21   30   0.02
  21   31   0.017
  21   32   0.063
  21   33   0.002
  21   34   -0.006
  21   35   -0.01
  22   23   -0.615
  22   24   1.04
  22   25   0.987
  22   26   -0.215
  22   27   -0.457
  22   28   0.87
  22   29   0.249
  22   30   0.026
  22   31   -0.501
  22   32   0.029
  22   33   0.019
  22   34   0.033
  22   35   -0.005
  23   24   -19.03
  23   25   0.062
  23   26   -0.008
  23   27   -0.259
  23   28   -2.657
  23   29   -3.112
  23   30   -0.05
  23   31   -0.06
  23   32   0.078
  23   33   -0.07
  23   34   -0.029
  23   35   0.095
  24   25   -0.215
  24   26   -0.544
  24   27   -0.202
  24   28   -2.135
  24   29   -2.502
  24   30   0.005
  24   31   -0.027
  24   32   0.015
  24   33   -0.017
  24   34   -0.006
  24   35   0.023
  25   26   0.031
  25   27   0.059
  25   28   -0.002
  25   29   -0.001
  25   30   -0.02
  25   31   -0.017
  25   32   -0.842
  25   33   -0.018
  25   34   -0.002
  25   35   0.021
  26   27   -11.752
  26   28   0.03
  26   29   0.292
  26   30   -0.033
  26   31   -0.029
  26   32   0.429
  26   33   -0.034
  26   34   0.114
  26   35   -0.015
  27   28   -0.01
  27   29   -0.013
  27   30   -0.036
  27   31   -0.034
  27   32   13.813
  27   33   -0.353
  27   34   -0.053
  27   35   0.072
  28   29   0.361
  28   31   0.008
  28   32   0.005
  28   33   0.002
  28   34   -0.001
  29   30   0.012
  29   31   0.005
  29   32   0.011
  29   33   -0.0
  29   34   -0.001
  30   31   0.175
  30   32   0.004
  30   33   -2.099
  30   34   -2.371
  30   35   -0.477
  31   32   0.001
  31   33   -1.579
  31   34   -1.95
  31   35   0.401
  32   33   0.002
  32   34   -0.012
  32   35   0.031
  33   34   -18.397
  33   35   -12.865
  34   35   -12.87
