CONF#  G(GFNn-xTB) ΔG(GFNn-xTB)        E [Eh]   Gsolv [Eh]  GmRRHO [Eh]          Gtot      ΔGtot
            [a.u.]   [kcal/mol]     r2scan-3c   incl. in E         GFN2          [Eh] [kcal/mol]
                                       [CPCM]                    [alpb]                         
CONF1  -74.8714436         0.00 -1149.5543004    0.0000000    0.3646715 -1149.1896289       0.00     <------
CONF2  -74.8712337         0.13 -1149.5540285    0.0000000    0.3646420 -1149.1893865       0.15
CONF3  -74.8705024         0.59 -1149.5509031    0.0000000    0.3638725 -1149.1870306       1.63
CONF5  -74.8669702         2.81 -1149.5488586    0.0000000    0.3644036 -1149.1844550       3.25
CONF6  -74.8668624         2.87 -1149.5488828    0.0000000    0.3642705 -1149.1846123       3.15
