contribution of conformer 1: 0.48
contribution of conformer 2: 0.24
contribution of conformer 3: 0.18
contribution of conformer 4: 0.10
1	C	173.98149068427338
2	C	159.4089831582299
3	C	117.37926323769608
4	C	146.6532906027111
5	C	127.61575920764773
6	C	163.55296144029793
7	C	166.02261901730253
8	C	166.26475632174146
9	C	159.5654056621814
10	C	141.5227549682533
11	C	62.75936456027703
12	C	154.31125881080936
13	C	69.92359440701568
14	C	55.7151038634513
15	C	85.10229949878142
16	C	80.8662339408859
17	C	49.617557873064364
21	C	165.9265451375006
22	C	172.89577573776398
23	C	177.29977310007618
24	C	172.4661181072258
25	H	30.271579114182163
26	H	29.636840076095737
27	H	29.64523117820751
28	H	29.84701446015298
29	H	30.255861615408772
30	H	29.67400312431139
31	H	29.921410440639953
32	H	30.241051868145533
33	H	30.239796541240327
34	H	30.032565847313723
35	H	29.90336401688738
36	H	29.243643685179315
37	H	28.992853079196475
38	H	25.05320308003769
39	H	24.918187075333975
40	H	20.752769366495777
41	H	27.959911938816557
42	H	30.13120644720165
43	H	30.685781055845386
44	H	30.456336971050167
45	H	30.255775307622915
46	H	30.5409229012719
47	H	29.653904085743573
48	H	30.981818860052257
49	H	30.577830404462308
50	H	30.90041097850977
51	H	30.871646832304563
52	H	30.764964179816765
53	H	30.36211629305325
54	H	30.136016768146334
43/44/45	Me	30.46596444483949
46/47/48	Me	30.39221528235591
49/50/51	Me	30.78329607175888
52/53/54	Me	30.42103241367212
