contribution of conformer 1: 0.58
contribution of conformer 2: 0.22
contribution of conformer 3: 0.14
contribution of conformer 4: 0.06
1	C	172.7696373714076
2	C	158.3287821933789
3	C	117.2914515631912
4	C	146.57348464507962
5	C	128.03005070140435
6	C	162.32049430446605
7	C	164.9396834715352
8	C	164.84394786749996
9	C	159.13753989943947
10	C	141.332565706456
11	C	64.4745345868586
12	C	152.8737933074458
13	C	71.14929690437909
14	C	55.998129957662776
15	C	84.18154106837447
16	C	78.96101698795164
17	C	49.17043693473396
21	C	164.13828626316078
22	C	171.01145160730414
23	C	175.28975326211423
24	C	170.41127973253992
25	H	30.7318846345375
26	H	29.889471331148133
27	H	30.184233492112178
28	H	30.236049356740818
29	H	30.605294295522555
30	H	30.208335025105598
31	H	30.29207760532366
32	H	30.86063138176396
33	H	30.67056107148876
34	H	30.50706888401249
35	H	30.22810626111513
36	H	29.678893227936822
37	H	29.461614633898613
38	H	25.878909050309844
39	H	25.482213794964103
40	H	22.758524466533714
41	H	29.078230015093034
42	H	31.04954752748598
43	H	31.076563839412977
44	H	30.962842157046776
45	H	30.88989147776366
46	H	31.03942705232248
47	H	30.281660937204702
48	H	31.474792974260495
49	H	31.023228601471033
50	H	31.350503811435367
51	H	31.33786144813852
52	H	31.155434393532115
53	H	30.917557483403623
54	H	30.650617989487046
43/44/45	Me	30.976432491407802
46/47/48	Me	30.93196032126256
49/50/51	Me	31.23719795368164
52/53/54	Me	30.907869955474258
