CONF#  E(GFNn-xTB) ΔE(GFNn-xTB)       E [Eh]         Etot      ΔEtot
            [a.u.]   [kcal/mol]    r2scan-3c         [Eh] [kcal/mol]
                                                                    
CONF1  -49.5129423         0.00 -662.3189357 -662.3189357       0.00     <------
CONF2  -49.5118868         0.66 -662.3162550 -662.3162550       1.68
CONF3  -49.5077417         3.26 -662.3123412 -662.3123412       4.14
CONF4  -49.5072112         3.60 -662.3118592 -662.3118592       4.44
CONF5  -49.5065835         3.99 -662.3119914 -662.3119914       4.36
