CONF#  G(GFNn-xTB) ΔG(GFNn-xTB)       E [Eh]         Gtot      ΔGtot
            [a.u.]   [kcal/mol]    r2scan-3c         [Eh] [kcal/mol]
                                                                    
CONF1  -49.5083285         0.00 -662.3138269 -662.3138269       0.00     <------
CONF2  -49.5053944         1.84 -662.3094136 -662.3094136       2.77
CONF3  -49.5045744         2.36 -662.3096114 -662.3096114       2.65
CONF4  -49.5034624         3.05 -662.3099855 -662.3099855       2.41
