  14 29.399
  17 30.148
  18 29.632
  19 29.468
  20 29.903
  21 28.803
  22 26.939
  23 28.222
  24 29.463
  25 26.867
  26 27.231
  27 27.531
  28 26.456
  29 26.441
  30 26.461
  31 26.462
  32 29.631
  33 29.839
  34 29.796
  35 29.727















  14   17   0.758
  14   18   7.767
  14   19   -0.587
  14   20   0.86
  14   21   0.193
  14   22   -0.34
  14   23   -0.319
  14   24   -0.451
  14   25   0.122
  14   26   -0.215
  14   27   -0.269
  14   28   0.013
  14   29   0.031
  14   30   1.341
  14   31   -0.328
  14   32   0.012
  14   33   0.974
  14   34   -0.46
  14   35   -0.416
  17   18   -14.722
  17   19   5.897
  17   20   1.175
  17   21   0.52
  17   22   0.082
  17   23   -0.037
  17   24   -0.059
  17   25   0.024
  17   26   -0.031
  17   27   0.034
  17   28   -0.005
  17   29   0.017
  17   30   0.153
  17   31   0.037
  17   32   0.322
  17   33   0.07
  17   34   -0.03
  17   35   0.078
  18   19   13.803
  18   20   6.542
  18   21   -0.535
  18   22   -0.002
  18   23   0.432
  18   24   -0.115
  18   25   -0.005
  18   26   0.139
  18   27   0.065
  18   28   -0.036
  18   29   -0.019
  18   30   -0.189
  18   31   -0.237
  18   32   -0.028
  18   33   0.057
  18   34   -0.152
  18   35   -0.15
  19   20   -13.801
  19   21   2.395
  19   22   -0.252
  19   23   -0.422
  19   24   -0.074
  19   25   0.163
  19   26   0.003
  19   27   0.015
  19   28   0.107
  19   29   -0.067
  19   30   0.065
  19   31   -0.507
  19   32   0.0
  19   33   -0.006
  19   34   -0.036
  19   35   -0.022
  20   21   4.589
  20   22   -0.196
  20   23   0.135
  20   24   0.057
  20   25   0.662
  20   26   -0.007
  20   27   -0.026
  20   28   0.126
  20   29   0.082
  20   30   0.067
  20   31   -0.05
  20   32   -0.005
  20   33   0.057
  20   34   -0.004
  20   35   -0.064
  21   22   0.874
  21   23   0.46
  21   24   -1.343
  21   25   0.118
  21   26   -0.01
  21   27   0.682
  21   28   -1.122
  21   29   -1.035
  21   30   0.021
  21   31   0.018
  21   32   0.004
  21   33   -0.01
  21   34   0.002
  21   35   -0.005
  22   23   -0.618
  22   24   1.129
  22   25   -0.078
  22   26   -0.216
  22   27   -0.503
  22   28   0.854
  22   29   0.247
  22   30   0.042
  22   31   -0.53
  22   32   0.01
  22   33   -0.002
  22   34   0.033
  22   35   0.037
  23   24   -18.728
  23   25   -0.045
  23   26   -0.165
  23   27   -0.253
  23   28   -2.623
  23   29   -3.078
  23   30   -0.043
  23   31   -0.055
  23   32   -0.09
  23   33   0.104
  23   34   -0.069
  23   35   -0.03
  24   25   0.006
  24   26   -0.558
  24   27   -0.212
  24   28   -2.065
  24   29   -2.422
  24   30   0.002
  24   31   -0.026
  24   32   0.085
  24   33   0.026
  24   34   -0.017
  24   35   -0.005
  25   26   0.053
  25   27   0.057
  25   28   -0.008
  25   29   -0.02
  25   30   0.005
  25   31   0.005
  25   32   -0.308
  25   33   -0.003
  25   34   -0.001
  25   35   -0.003
  26   27   -9.052
  26   28   0.035
  26   29   0.276
  26   30   -0.018
  26   31   -0.014
  26   32   2.831
  26   33   -0.014
  26   34   -0.038
  26   35   0.097
  27   28   -0.01
  27   29   -0.008
  27   30   -0.039
  27   31   -0.036
  27   32   -0.031
  27   33   0.064
  27   34   -0.317
  27   35   -0.051
  28   29   0.397
  28   31   0.008
  28   32   -0.029
  28   34   0.002
  28   35   -0.001
  29   30   0.011
  29   31   0.004
  29   32   -0.039
  29   34   -0.0
  29   35   -0.001
  30   31   0.149
  30   32   -0.017
  30   33   -0.477
  30   34   -2.084
  30   35   -2.404
  31   32   -0.015
  31   33   0.391
  31   34   -1.572
  31   35   -1.999
  32   33   -0.012
  32   34   -0.003
  32   35   -0.006
  33   34   -12.747
  33   35   -12.869
  34   35   -18.376
