CONF#  E(GFNn-xTB) ΔE(GFNn-xTB)        E [Eh]   Gsolv [Eh]  GmRRHO [Eh]          Gtot      ΔGtot Boltzmannweight
            [a.u.]   [kcal/mol]     r2scan-3c   incl. in E         GFN2          [Eh] [kcal/mol]   % at 298.15 K
                                       [CPCM]                    [alpb]                                         
CONF1  -75.2521306         0.00 -1149.5818618    0.0000000    0.3646015 -1149.2172603       0.00           61.26     <------
CONF2  -75.2501338         1.25 -1149.5789594    0.0000000    0.3645817 -1149.2143778       1.81            2.89
CONF3  -75.2499452         1.37 -1149.5814560    0.0000000    0.3647796 -1149.2166764       0.37           33.00
CONF5  -75.2486444         2.19 -1149.5785381    0.0000000    0.3641767 -1149.2143614       1.82            2.84
