CONF#  G(GFNn-xTB) ΔG(GFNn-xTB)        E [Eh]   Gsolv [Eh]  GmRRHO [Eh]          Gtot      ΔGtot
            [a.u.]   [kcal/mol]     r2scan-3c   incl. in E         GFN2          [Eh] [kcal/mol]
                                       [CPCM]                    [alpb]                         
CONF1  -74.8875516         0.00 -1149.5733890    0.0000000    0.3645791 -1149.2088100       0.80
CONF2  -74.8859269         1.02 -1149.5708042    0.0000000    0.3642069 -1149.2065973       2.18
CONF3  -74.8851910         1.48 -1149.5748315    0.0000000    0.3647542 -1149.2100773       0.00     <------
CONF5  -74.8844837         1.93 -1149.5703456    0.0000000    0.3641606 -1149.2061850       2.44
