  14 29.228
  17 29.761
  18 29.46
  19 29.18
  20 29.95
  21 28.725
  22 27.392
  23 29.266
  24 29.429
  25 27.845
  26 27.557
  27 27.623
  28 26.596
  29 26.423
  30 26.467
  31 26.082
  32 27.853
  33 28.651
  34 29.78
  35 29.665















  14   17   0.72
  14   18   7.652
  14   19   -0.616
  14   20   0.565
  14   21   0.54
  14   22   0.757
  14   23   -0.446
  14   24   -0.213
  14   25   -0.032
  14   26   -0.301
  14   27   -0.104
  14   28   0.013
  14   29   0.038
  14   30   0.24
  14   31   -1.004
  14   32   -0.015
  14   33   -0.744
  14   34   -0.719
  14   35   0.604
  17   18   -15.194
  17   19   5.614
  17   20   1.345
  17   21   0.847
  17   22   0.796
  17   23   -0.037
  17   24   0.103
  17   25   0.002
  17   26   0.098
  17   27   0.682
  17   28   -0.005
  17   29   0.02
  17   30   0.013
  17   31   -0.133
  17   32   0.002
  17   33   0.004
  17   34   0.152
  17   35   0.089
  18   19   14.194
  18   20   6.311
  18   21   -0.552
  18   22   0.099
  18   23   -0.072
  18   24   0.598
  18   25   0.009
  18   26   0.033
  18   27   -0.054
  18   28   -0.039
  18   29   -0.017
  18   30   -0.219
  18   31   -0.076
  18   32   -0.003
  18   33   -0.092
  18   34   -0.094
  18   35   0.143
  19   20   -14.406
  19   21   2.283
  19   22   -0.423
  19   23   -0.139
  19   24   -0.445
  19   25   -0.177
  19   26   0.013
  19   27   -0.014
  19   28   0.144
  19   29   -0.06
  19   30   -0.013
  19   31   -0.545
  19   32   0.003
  19   33   -0.04
  19   34   -0.029
  19   35   -0.011
  20   21   4.217
  20   22   0.713
  20   23   0.092
  20   24   0.14
  20   25   -0.062
  20   26   -0.002
  20   27   -0.038
  20   28   0.154
  20   29   0.102
  20   30   0.022
  20   31   0.004
  20   32   0.004
  20   33   -0.043
  20   34   -0.021
  20   35   0.079
  21   22   5.019
  21   23   -1.079
  21   24   0.194
  21   25   -0.032
  21   26   0.546
  21   27   -0.069
  21   28   -0.938
  21   29   -0.965
  21   30   0.013
  21   31   0.017
  21   32   0.063
  21   33   0.004
  21   34   0.005
  21   35   -0.007
  22   23   -0.056
  22   24   0.023
  22   25   14.24
  22   26   0.061
  22   27   -0.264
  22   28   0.017
  22   29   0.054
  22   30   -0.132
  22   31   -0.015
  22   32   0.025
  22   33   -0.079
  22   34   -0.073
  22   35   -0.015
  23   24   -19.172
  23   25   -0.218
  23   26   -0.115
  23   27   -0.189
  23   28   -2.272
  23   29   -2.671
  23   30   0.079
  23   31   0.028
  23   32   0.079
  23   33   -0.02
  23   34   -0.007
  23   35   0.003
  24   25   0.182
  24   26   -0.244
  24   27   -0.583
  24   28   -2.659
  24   29   -3.13
  24   30   0.061
  24   31   0.034
  24   32   0.011
  24   33   -0.065
  24   34   -0.025
  24   35   0.059
  25   26   -0.03
  25   27   -0.009
  25   28   -0.045
  25   29   -0.013
  25   30   -0.039
  25   31   -0.761
  25   32   0.043
  25   33   -0.072
  25   34   -0.049
  25   35   -0.011
  26   27   -11.726
  26   28   -0.016
  26   29   -0.038
  26   30   -0.03
  26   31   -0.024
  26   32   13.272
  26   33   -0.215
  26   34   0.089
  26   35   0.108
  27   28   -0.021
  27   29   -0.027
  27   30   -0.111
  27   31   -0.093
  27   32   -0.514
  27   33   -0.021
  27   34   0.145
  27   35   0.117
  28   29   0.233
  28   31   -0.003
  28   32   -0.008
  28   33   -0.001
  28   34   0.001
  29   30   0.011
  29   31   -0.002
  29   32   -0.024
  29   33   -0.001
  29   34   -0.0
  30   31   -0.123
  30   32   0.001
  30   33   -2.09
  30   34   -2.102
  30   35   -0.45
  31   32   -0.005
  31   33   -2.118
  31   34   -1.011
  31   35   0.535
  32   33   -0.127
  32   34   -0.057
  32   35   -0.008
  33   34   -18.014
  33   35   -13.685
  34   35   -12.952
